2021-06-22	1886.667603	1993.159790	1707.600586
2021-06-23	1878.625000	2043.530396	1827.571533
2021-06-24	1968.957397	2032.339355	1887.432007
2021-06-25	1989.215820	2017.759521	1794.400391
2021-06-26	1810.884277	1850.179810	1719.559448
2021-06-27	1830.996948	1979.958130	1811.245850
2021-06-28	1981.386475	2139.805420	1963.615479
2021-06-29	2083.448730	2242.238770	2076.240234
2021-06-30	2164.216309	2282.989014	2090.760742
2021-07-01	2274.397461	2274.397461	2081.081055
2021-07-02	2109.892578	2155.596436	2021.824829
2021-07-03	2150.834961	2237.567139	2117.590088
2021-07-04	2226.550293	2384.286865	2190.837646
2021-07-05	2321.922852	2321.922852	2163.041504
2021-07-06	2197.919434	2346.294922	2197.919434
2021-07-07	2323.208496	2403.773438	2298.026855
2021-07-08	2317.949219	2324.006836	2089.414307
2021-07-09	2115.573975	2185.376221	2051.066650
2021-07-10	2146.999756	2190.124023	2081.923584
2021-07-11	2110.875732	2172.653320	2083.803711
2021-07-12	2140.506836	2167.710205	2011.018921
2021-07-13	2034.098389	2040.693604	1922.577881
2021-07-14	1941.167847	2015.107422	1869.223145
2021-07-15	1994.712036	2037.742554	1883.272217
2021-07-16	1916.598389	1959.696289	1853.590332
2021-07-17	1876.881348	1917.597900	1855.590820
2021-07-18	1900.194336	1988.336426	1883.012573
2021-07-19	1893.053589	1916.118042	1807.909912
2021-07-20	1819.082031	1836.998047	1722.050781
2021-07-21	1786.276245	2025.680420	1759.023315
2021-07-22	1994.822876	2044.116455	1954.297852
2021-07-23	2025.105713	2129.441162	2000.436279
2021-07-24	2123.961182	2197.649414	2107.323486
2021-07-25	2187.145508	2194.438232	2108.829834
2021-07-26	2191.309814	2428.817139	2177.329590
2021-07-27	2230.197021	2316.950195	2154.731201
2021-07-28	2302.081299	2341.777832	2250.914063
2021-07-29	2299.011963	2396.451904	2273.404785
2021-07-30	2382.545166	2469.704834	2322.337158
2021-07-31	2461.575684	2551.161133	2423.816162
2021-08-01	2530.462891	2695.429443	2520.931885
2021-08-02	2557.774658	2665.730957	2511.375244
2021-08-03	2609.413086	2630.314209	2449.353516
2021-08-04	2508.544922	2764.443604	2463.469482
2021-08-05	2725.669678	2840.430664	2540.684082
2021-08-06	2827.503418	2944.903320	2727.792725
2021-08-07	2891.707520	3170.229736	2868.535645
2021-08-08	3161.232666	3184.604004	2951.747314
2021-08-09	3012.885742	3185.701172	2900.926025
2021-08-10	3163.050049	3228.940674	3059.229004
2021-08-11	3142.830322	3269.209473	3122.916504
2021-08-12	3164.175781	3236.314697	2984.166992
2021-08-13	3049.001221	3324.671631	3037.676025
2021-08-14	3322.762695	3329.281006	3214.519775
